date,province,new_confirmed
2020-12-13,Busan,57
2020-12-13,Seoul,399
2020-12-13,Gyeonggi-do,331
2020-12-14,Chungcheongbuk-do,21
2020-12-14,Gyeongsangnam-do,28
2020-12-14,Gyeongsangbuk-do,16
2020-12-14,Jeollanam-do,1
2020-12-14,Jeollabuk-do,8
2020-12-14,Chungcheongnam-do,55
2020-12-14,Gangwon-do,14
2020-12-14,Jeju,8
2020-12-14,Sejong,3
2020-12-14,Ulsan,5
2020-12-14,Daejeon,2
2020-12-14,Gwangju,22
2020-12-14,Incheon,36
2020-12-14,Daegu,16
2020-12-14,Busan,21
2020-12-14,Seoul,219
2020-12-14,Gyeonggi-do,226
2020-12-15,Gyeongsangnam-do,16
2020-12-15,Gyeongsangbuk-do,15
2020-12-15,Jeollanam-do,1
2020-12-15,Jeollabuk-do,15
2020-12-15,Chungcheongnam-do,37
2020-12-15,Chungcheongbuk-do,25
2020-12-15,Gangwon-do,13
2020-12-15,Jeju,9
2020-12-15,Sejong,1
2020-12-15,Gyeonggi-do,288
2020-12-15,Seoul,251
2020-12-15,Busan,41
2020-12-15,Daegu,19
2020-12-15,Gwangju,5
2020-12-15,Daejeon,32
2020-12-15,Incheon,55
2020-12-15,Ulsan,49
2020-12-16,Chungcheongbuk-do,23
2020-12-16,Jeju,15
2020-12-16,Gyeongsangnam-do,19
2020-12-16,Gyeongsangbuk-do,28
2020-12-16,Jeollanam-do,4
2020-12-16,Jeollabuk-do,75
2020-12-16,Chungcheongnam-do,35
2020-12-16,Gangwon-do,8
2020-12-16,Gyeonggi-do,329
2020-12-16,Ulsan,6
2020-12-16,Daejeon,15
2020-12-16,Gwangju,2
2020-12-16,Incheon,67
2020-12-16,Daegu,27
2020-12-16,Busan,41
2020-12-16,Seoul,378
2020-12-16,Sejong,0
2020-12-17,Jeju,12
2020-12-17,Gyeongsangnam-do,30
2020-12-17,Gyeongsangbuk-do,9
2020-12-17,Jeollanam-do,0
2020-12-17,Jeollabuk-do,19
2020-12-17,Chungcheongnam-do,19
2020-12-17,Chungcheongbuk-do,19
2020-12-17,Gangwon-do,9
2020-12-17,Sejong,0
2020-12-17,Seoul,423
2020-12-17,Busan,44
2020-12-17,Daegu,21
2020-12-17,Gyeonggi-do,291
2020-12-17,Gwangju,10
2020-12-17,Daejeon,11
2020-12-17,Ulsan,10
2020-12-17,Incheon,80
2020-12-18,Chungcheongbuk-do,31
2020-12-18,Jeju,27
2020-12-18,Gyeongsangnam-do,44
2020-12-18,Gyeongsangbuk-do,31
2020-12-18,Jeollanam-do,5
2020-12-18,Jeollabuk-do,16
2020-12-18,Chungcheongnam-do,18
2020-12-18,Gangwon-do,18
2020-12-18,Gyeonggi-do,304
2020-12-18,Sejong,0
2020-12-18,Ulsan,31
2020-12-18,Daejeon,5
2020-12-18,Gwangju,4
2020-12-18,Incheon,64
2020-12-18,Daegu,20
2020-12-18,Busan,39
2020-12-18,Seoul,398
2020-12-19,Jeju,24
2020-12-19,Gyeongsangnam-do,32
2020-12-19,Gyeongsangbuk-do,29
2020-12-19,Jeollanam-do,5
2020-12-19,Jeollabuk-do,15
2020-12-19,Chungcheongnam-do,24
2020-12-19,Chungcheongbuk-do,103
2020-12-19,Gangwon-do,27
2020-12-19,Seoul,381
2020-12-19,Sejong,0
2020-12-19,Ulsan,9
2020-12-19,Daejeon,5
2020-12-19,Gwangju,9
2020-12-19,Incheon,46
2020-12-19,Daegu,20
2020-12-19,Busan,39
2020-12-19,Gyeonggi-do,278
2020-12-20,Chungcheongbuk-do,14
2020-12-20,Jeju,24
2020-12-20,Gyeongsangnam-do,51
2020-12-20,Gyeongsangbuk-do,25
2020-12-20,Jeollanam-do,4
2020-12-20,Jeollabuk-do,29
2020-12-20,Chungcheongnam-do,20
2020-12-20,Gangwon-do,55
2020-12-20,Gyeonggi-do,249
2020-12-20,Sejong,1
2020-12-20,Ulsan,6
2020-12-20,Daejeon,3
2020-12-20,Gwangju,14
2020-12-20,Incheon,62
2020-12-20,Daegu,25
2020-12-20,Busan,33
2020-12-20,Seoul,473
2020-12-21,Jeju,23
2020-12-21,Gyeongsangnam-do,15
2020-12-21,Gyeongsangbuk-do,48
2020-12-21,Jeollanam-do,9
2020-12-21,Jeollabuk-do,13
2020-12-21,Chungcheongnam-do,16
2020-12-21,Chungcheongbuk-do,33
2020-12-21,Gangwon-do,25
2020-12-21,Seoul,328
2020-12-21,Sejong,0
2020-12-21,Ulsan,17
2020-12-21,Daejeon,3
2020-12-21,Gwangju,13
2020-12-21,Incheon,88
2020-12-21,Daegu,21
2020-12-21,Busan,20
2020-12-21,Gyeonggi-do,244
2020-12-22,Chungcheongnam-do,17
2020-12-22,Jeollabuk-do,4
2020-12-22,Jeollanam-do,5
2020-12-22,Chungcheongbuk-do,31
2020-12-22,Gyeongsangnam-do,18
2020-12-22,Jeju,19
2020-12-22,Gyeongsangbuk-do,59
2020-12-22,Gangwon-do,23
2020-12-22,Seoul,317
2020-12-22,Sejong,1
2020-12-22,Ulsan,6
2020-12-22,Daejeon,9
2020-12-22,Gwangju,26
2020-12-22,Incheon,45
2020-12-22,Daegu,39
2020-12-22,Busan,26
2020-12-22,Gyeonggi-do,204
2020-12-23,Chungcheongbuk-do,58
2020-12-23,Jeju,33
2020-12-23,Gyeongsangnam-do,29
2020-12-23,Gyeongsangbuk-do,25
2020-12-23,Jeollanam-do,12
2020-12-23,Jeollabuk-do,21
2020-12-23,Chungcheongnam-do,11
2020-12-23,Gangwon-do,13
2020-12-23,Seoul,376
2020-12-23,Sejong,1
2020-12-23,Ulsan,18
2020-12-23,Daejeon,35
2020-12-23,Gwangju,36
2020-12-23,Incheon,49
2020-12-23,Daegu,24
2020-12-23,Busan,32
2020-12-23,Gyeonggi-do,310
2020-12-24,Jeju,26
2020-12-24,Gyeongsangnam-do,21
2020-12-24,Gyeongsangbuk-do,50
2020-12-24,Jeollanam-do,2
2020-12-24,Jeollabuk-do,12
2020-12-24,Chungcheongnam-do,31
2020-12-24,Chungcheongbuk-do,47
2020-12-24,Gangwon-do,21
2020-12-24,Seoul,319
2020-12-24,Sejong,2
2020-12-24,Ulsan,9
2020-12-24,Daejeon,11
2020-12-24,Gwangju,15
2020-12-24,Incheon,53
2020-12-24,Daegu,26
2020-12-24,Busan,44
2020-12-24,Gyeonggi-do,285
2020-12-25,Chungcheongnam-do,80
2020-12-25,Jeollabuk-do,14
2020-12-25,Jeollanam-do,5
2020-12-25,Chungcheongbuk-do,42
2020-12-25,Gyeongsangnam-do,15
2020-12-25,Jeju,20
2020-12-25,Gyeongsangbuk-do,67
2020-12-25,Gangwon-do,14
2020-12-25,Seoul,552
2020-12-25,Sejong,1
2020-12-25,Ulsan,12
2020-12-25,Daejeon,13
2020-12-25,Gwangju,36
2020-12-25,Incheon,55
2020-12-25,Daegu,23
2020-12-25,Busan,22
2020-12-25,Gyeonggi-do,263
2020-12-26,Chungcheongbuk-do,38
2020-12-26,Jeju,24
2020-12-26,Gyeongsangnam-do,22
2020-12-26,Gyeongsangbuk-do,34
2020-12-26,Jeollanam-do,6
2020-12-26,Jeollabuk-do,37
2020-12-26,Chungcheongnam-do,61
2020-12-26,Gangwon-do,36
2020-12-26,Seoul,466
2020-12-26,Sejong,1
2020-12-26,Ulsan,8
2020-12-26,Daejeon,11
2020-12-26,Gwangju,28
2020-12-26,Incheon,55
2020-12-26,Daegu,13
2020-12-26,Busan,27
2020-12-26,Gyeonggi-do,255
2020-12-27,Jeju,7
2020-12-27,Gyeongsangnam-do,44
2020-12-27,Gyeongsangbuk-do,34
2020-12-27,Jeollanam-do,5
2020-12-27,Jeollabuk-do,8
2020-12-27,Chungcheongnam-do,58
2020-12-27,Chungcheongbuk-do,24
2020-12-27,Gangwon-do,23
2020-12-27,Sejong,6
2020-12-27,Ulsan,1
2020-12-27,Daejeon,8
2020-12-27,Gwangju,17
2020-12-27,Incheon,61
2020-12-27,Daegu,21
2020-12-27,Busan,40
2020-12-27,Seoul,362
2020-12-27,Gyeonggi-do,241
2020-12-28,Chungcheongnam-do,35
2020-12-28,Jeollabuk-do,1
2020-12-28,Jeollanam-do,7
2020-12-28,Chungcheongbuk-do,31
2020-12-28,Gyeongsangnam-do,25
2020-12-28,Jeju,11
2020-12-28,Gyeongsangbuk-do,46
2020-12-28,Gangwon-do,27
2020-12-28,Seoul,300
2020-12-28,Sejong,2
2020-12-28,Busan,34
2020-12-28,Daegu,24
2020-12-28,Incheon,46
2020-12-28,Gyeonggi-do,193
2020-12-28,Daejeon,3
2020-12-28,Ulsan,2
2020-12-28,Gwangju,12
2020-12-29,Jeju,5
2020-12-29,Gyeongsangnam-do,16
2020-12-29,Gyeongsangbuk-do,28
2020-12-29,Jeollanam-do,4
2020-12-29,Jeollabuk-do,8
2020-12-29,Chungcheongbuk-do,22
2020-12-29,Gangwon-do,21
2020-12-29,Chungcheongnam-do,27
2020-12-29,Sejong,4
2020-12-29,Gyeonggi-do,256
2020-12-29,Busan,17
2020-12-29,Daegu,29
2020-12-29,Incheon,32
2020-12-29,Seoul,522
2020-12-29,Daejeon,30
2020-12-29,Ulsan,4
2020-12-29,Gwangju,15
2020-12-30,Chungcheongbuk-do,45
2020-12-30,Jeju,10
2020-12-30,Gyeongsangnam-do,36
2020-12-30,Gyeongsangbuk-do,23
2020-12-30,Jeollanam-do,1
2020-12-30,Jeollabuk-do,32
2020-12-30,Chungcheongnam-do,27
2020-12-30,Gangwon-do,17
2020-12-30,Incheon,48
2020-12-30,Sejong,2
2020-12-30,Ulsan,16
2020-12-30,Daejeon,19
2020-12-30,Gwangju,9
2020-12-30,Daegu,51
2020-12-30,Busan,39
2020-12-30,Seoul,387
2020-12-30,Gyeonggi-do,277
2020-12-31,Chungcheongbuk-do,22
2020-12-31,Jeju,9
2020-12-31,Gyeongsangnam-do,22
2020-12-31,Gyeongsangbuk-do,23
2020-12-31,Jeollanam-do,5
2020-12-31,Jeollabuk-do,12
2020-12-31,Chungcheongnam-do,18
2020-12-31,Gangwon-do,36
2020-12-31,Daegu,33
2020-12-31,Sejong,0
2020-12-31,Gyeonggi-do,225
2020-12-31,Busan,74
2020-12-31,Incheon,59
2020-12-31,Seoul,366
2020-12-31,Daejeon,7
2020-12-31,Gwangju,8
2020-12-31,Ulsan,35
2021-01-01,Jeju,5
2021-01-01,Gyeongsangnam-do,35
2021-01-01,Gyeongsangbuk-do,24
2021-01-01,Jeollanam-do,6
2021-01-01,Jeollabuk-do,8
2021-01-01,Chungcheongbuk-do,22
2021-01-01,Gangwon-do,30
2021-01-01,Chungcheongnam-do,15
2021-01-01,Ulsan,43
2021-01-01,Daejeon,11
2021-01-01,Gwangju,17
2021-01-01,Incheon,65
2021-01-01,Daegu,43
2021-01-01,Busan,57
2021-01-01,Seoul,358
2021-01-01,Sejong,1
2021-01-01,Gyeonggi-do,284
2021-01-02,Chungcheongbuk-do,36
2021-01-02,Jeju,13
2021-01-02,Gyeongsangnam-do,37
2021-01-02,Gyeongsangbuk-do,20
2021-01-02,Jeollanam-do,11
2021-01-02,Jeollabuk-do,11
2021-01-02,Chungcheongnam-do,7
2021-01-02,Gangwon-do,31
2021-01-02,Sejong,3
2021-01-02,Seoul,250
2021-01-02,Busan,26
2021-01-02,Daegu,29
2021-01-02,Gyeonggi-do,227
2021-01-02,Gwangju,13
2021-01-02,Daejeon,4
2021-01-02,Ulsan,17
2021-01-02,Incheon,71
2021-01-03,Chungcheongbuk-do,27
2021-01-03,Jeju,4
2021-01-03,Gyeongsangnam-do,12
2021-01-03,Gyeongsangbuk-do,14
2021-01-03,Jeollanam-do,12
2021-01-03,Jeollabuk-do,5
2021-01-03,Chungcheongnam-do,9
2021-01-03,Gangwon-do,33
2021-01-03,Gyeonggi-do,205
2021-01-03,Sejong,1
2021-01-03,Ulsan,7
2021-01-03,Daejeon,8
2021-01-03,Gwangju,26
2021-01-03,Incheon,48
2021-01-03,Daegu,22
2021-01-03,Busan,19
2021-01-03,Seoul,197
2021-01-04,Jeju,10
2021-01-04,Gyeongsangnam-do,33
2021-01-04,Gyeongsangbuk-do,25
2021-01-04,Jeollanam-do,3
2021-01-04,Jeollabuk-do,13
2021-01-04,Chungcheongnam-do,23
2021-01-04,Chungcheongbuk-do,23
2021-01-04,Gangwon-do,28
2021-01-04,Seoul,329
2021-01-04,Sejong,0
2021-01-04,Ulsan,5
2021-01-04,Daejeon,6
2021-01-04,Gwangju,74
2021-01-04,Incheon,103
2021-01-04,Daegu,29
2021-01-04,Busan,37
2021-01-04,Gyeonggi-do,268
2021-01-05,Chungcheongbuk-do,32
2021-01-05,Jeju,8
2021-01-05,Gyeongsangnam-do,21
2021-01-05,Gyeongsangbuk-do,24
2021-01-05,Jeollanam-do,4
2021-01-05,Jeollabuk-do,5
2021-01-05,Chungcheongnam-do,18
2021-01-05,Gangwon-do,27
2021-01-05,Seoul,199
2021-01-05,Sejong,0
2021-01-05,Ulsan,4
2021-01-05,Daejeon,8
2021-01-05,Gwangju,23
2021-01-05,Incheon,49
2021-01-05,Daegu,32
2021-01-05,Busan,15
2021-01-05,Gyeonggi-do,230
2021-01-06,Jeju,5
2021-01-06,Gyeongsangnam-do,29
2021-01-06,Gyeongsangbuk-do,28
2021-01-06,Jeollanam-do,1
2021-01-06,Jeollabuk-do,22
2021-01-06,Chungcheongnam-do,24
2021-01-06,Chungcheongbuk-do,21
2021-01-06,Gangwon-do,16
2021-01-06,Sejong,1
2021-01-06,Ulsan,2
2021-01-06,Daejeon,9
2021-01-06,Gwangju,30
2021-01-06,Incheon,38
2021-01-06,Daegu,22
2021-01-06,Busan,38
2021-01-06,Seoul,264
2021-01-06,Gyeonggi-do,284
2021-01-07,Chungcheongnam-do,20
2021-01-07,Jeollabuk-do,2
2021-01-07,Jeollanam-do,1
2021-01-07,Jeju,9
2021-01-07,Gyeongsangnam-do,20
2021-01-07,Chungcheongbuk-do,14
2021-01-07,Gyeongsangbuk-do,36
2021-01-07,Gangwon-do,30
2021-01-07,Busan,23
2021-01-07,Sejong,3
2021-01-07,Ulsan,9
2021-01-07,Daejeon,9
2021-01-07,Gwangju,28
2021-01-07,Incheon,41
2021-01-07,Daegu,10
2021-01-07,Seoul,298
2021-01-07,Gyeonggi-do,303
2021-01-08,Jeju,6
2021-01-08,Gyeongsangnam-do,22
2021-01-08,Gyeongsangbuk-do,30
2021-01-08,Jeollanam-do,0
2021-01-08,Jeollabuk-do,8
2021-01-08,Chungcheongnam-do,21
2021-01-08,Chungcheongbuk-do,10
2021-01-08,Gangwon-do,11
2021-01-08,Seoul,191
2021-01-08,Sejong,0
2021-01-08,Ulsan,10
2021-01-08,Daejeon,8
2021-01-08,Gwangju,21
2021-01-08,Incheon,30
2021-01-08,Daegu,18
2021-01-08,Busan,24
2021-01-08,Gyeonggi-do,258
2021-01-09,Chungcheongnam-do,27
2021-01-09,Jeollabuk-do,14
2021-01-09,Jeollanam-do,5
2021-01-09,Chungcheongbuk-do,30
2021-01-09,Gyeongsangnam-do,26
2021-01-09,Jeju,5
2021-01-09,Gyeongsangbuk-do,21
2021-01-09,Gangwon-do,6
2021-01-09,Seoul,188
2021-01-09,Sejong,0
2021-01-09,Ulsan,8
2021-01-09,Daejeon,5
2021-01-09,Gwangju,6
2021-01-09,Incheon,49
2021-01-09,Daegu,13
2021-01-09,Busan,17
2021-01-09,Gyeonggi-do,211
2021-01-10,Chungcheongnam-do,30
2021-01-10,Jeju,4
2021-01-10,Gyeongsangnam-do,19
2021-01-10,Gyeongsangbuk-do,19
2021-01-10,Jeollanam-do,4
2021-01-10,Jeollabuk-do,6
2021-01-10,Chungcheongbuk-do,9
2021-01-10,Gangwon-do,20
2021-01-10,Gyeonggi-do,193
2021-01-10,Sejong,0
2021-01-10,Ulsan,34
2021-01-10,Daejeon,4
2021-01-10,Gwangju,21
2021-01-10,Incheon,33
2021-01-10,Daegu,34
2021-01-10,Busan,34
2021-01-10,Seoul,187
2021-01-11,Chungcheongnam-do,11
2021-01-11,Jeollabuk-do,7
2021-01-11,Jeollanam-do,3
2021-01-11,Gyeongsangbuk-do,4
2021-01-11,Jeju,2
2021-01-11,Chungcheongbuk-do,10
2021-01-11,Gyeongsangnam-do,13
2021-01-11,Gangwon-do,11
2021-01-11,Gyeonggi-do,147
2021-01-11,Sejong,0
2021-01-11,Ulsan,14
2021-01-11,Daejeon,1
2021-01-11,Gwangju,24
2021-01-11,Incheon,22
2021-01-11,Daegu,11
2021-01-11,Busan,19
2021-01-11,Seoul,141
2021-01-12,Jeju,2
2021-01-12,Gyeongsangnam-do,55
2021-01-12,Gyeongsangbuk-do,8
2021-01-12,Jeollanam-do,2
2021-01-12,Jeollabuk-do,12
2021-01-12,Chungcheongnam-do,3
2021-01-12,Chungcheongbuk-do,16
2021-01-12,Gangwon-do,7
2021-01-12,Seoul,167
2021-01-12,Sejong,1
2021-01-12,Ulsan,7
2021-01-12,Daejeon,7
2021-01-12,Gwangju,7
2021-01-12,Incheon,21
2021-01-12,Daegu,18
2021-01-12,Busan,21
2021-01-12,Gyeonggi-do,175
2021-01-13,Jeollabuk-do,8
2021-01-13,Chungcheongnam-do,5
2021-01-13,Jeollanam-do,0
2021-01-13,Chungcheongbuk-do,11
2021-01-13,Gyeongsangnam-do,42
2021-01-13,Jeju,1
2021-01-13,Gyeongsangbuk-do,24
2021-01-13,Gangwon-do,21
2021-01-13,Seoul,152
2021-01-13,Sejong,0
2021-01-13,Ulsan,11
2021-01-13,Daejeon,9
2021-01-13,Gwangju,4
2021-01-13,Incheon,22
2021-01-13,Daegu,13
2021-01-13,Busan,35
2021-01-13,Gyeonggi-do,201
2021-01-14,Jeju,2
2021-01-14,Gyeongsangnam-do,16
2021-01-14,Gyeongsangbuk-do,18
2021-01-14,Jeollanam-do,6
2021-01-14,Jeollabuk-do,3
2021-01-14,Chungcheongnam-do,12
2021-01-14,Chungcheongbuk-do,18
2021-01-14,Gangwon-do,11
2021-01-14,Seoul,134
2021-01-14,Sejong,2
2021-01-14,Ulsan,10
2021-01-14,Daejeon,3
2021-01-14,Gwangju,31
2021-01-14,Incheon,25
2021-01-14,Daegu,11
2021-01-14,Busan,40
2021-01-14,Gyeonggi-do,171
2021-01-15,Chungcheongnam-do,6
2021-01-15,Jeollabuk-do,6
2021-01-15,Jeollanam-do,14
2021-01-15,Chungcheongbuk-do,9
2021-01-15,Gyeongsangnam-do,22
2021-01-15,Jeju,1
2021-01-15,Gyeongsangbuk-do,23
2021-01-15,Gangwon-do,13
2021-01-15,Seoul,127
2021-01-15,Sejong,4
2021-01-15,Ulsan,6
2021-01-15,Daejeon,3
2021-01-15,Gwangju,6
2021-01-15,Incheon,24
2021-01-15,Daegu,11
2021-01-15,Busan,47
2021-01-15,Gyeonggi-do,186
2021-01-16,Chungcheongbuk-do,6
2021-01-16,Jeju,4
2021-01-16,Gyeongsangnam-do,20
2021-01-16,Gyeongsangbuk-do,20
2021-01-16,Jeollanam-do,13
2021-01-16,Jeollabuk-do,17
2021-01-16,Chungcheongnam-do,8
2021-01-16,Gangwon-do,23
2021-01-16,Seoul,156
2021-01-16,Sejong,1
2021-01-16,Ulsan,8
2021-01-16,Daejeon,5
2021-01-16,Gwangju,6
2021-01-16,Incheon,33
2021-01-16,Daegu,23
2021-01-16,Busan,61
2021-01-16,Gyeonggi-do,168
2021-01-17,Jeju,0
2021-01-17,Gyeongsangnam-do,18
2021-01-17,Gyeongsangbuk-do,15
2021-01-17,Jeollanam-do,15
2021-01-17,Jeollabuk-do,5
2021-01-17,Chungcheongnam-do,7
2021-01-17,Chungcheongbuk-do,7
2021-01-17,Gangwon-do,4
2021-01-17,Sejong,1
2021-01-17,Ulsan,18
2021-01-17,Daejeon,3
2021-01-17,Gwangju,15
2021-01-17,Incheon,35
2021-01-17,Daegu,15
2021-01-17,Busan,34
2021-01-17,Seoul,145
2021-01-17,Gyeonggi-do,175
2021-01-18,Chungcheongnam-do,11
2021-01-18,Jeollabuk-do,3
2021-01-18,Jeollanam-do,4
2021-01-18,Chungcheongbuk-do,9
2021-01-18,Gyeongsangnam-do,22
2021-01-18,Jeju,2
2021-01-18,Gyeongsangbuk-do,18
2021-01-18,Gangwon-do,16
2021-01-18,Seoul,132
2021-01-18,Sejong,2
2021-01-18,Busan,10
2021-01-18,Daegu,13
2021-01-18,Incheon,13
2021-01-18,Gyeonggi-do,105
2021-01-18,Daejeon,2
2021-01-18,Ulsan,6
2021-01-18,Gwangju,11
2021-01-19,Jeju,1
2021-01-19,Gyeongsangnam-do,11
2021-01-19,Gyeongsangbuk-do,9
2021-01-19,Jeollanam-do,6
2021-01-19,Jeollabuk-do,3
2021-01-19,Chungcheongbuk-do,5
2021-01-19,Gangwon-do,17
2021-01-19,Chungcheongnam-do,8
2021-01-19,Sejong,3
2021-01-19,Gyeonggi-do,139
2021-01-19,Busan,17
2021-01-19,Daegu,16
2021-01-19,Incheon,19
2021-01-19,Seoul,101
2021-01-19,Daejeon,7
2021-01-19,Ulsan,8
2021-01-19,Gwangju,8
2021-01-20,Chungcheongbuk-do,3
2021-01-20,Jeju,6
2021-01-20,Gyeongsangnam-do,19
2021-01-20,Gyeongsangbuk-do,7
2021-01-20,Jeollanam-do,9
2021-01-20,Jeollabuk-do,2
2021-01-20,Chungcheongnam-do,8
2021-01-20,Gangwon-do,11
2021-01-20,Incheon,16
2021-01-20,Sejong,0
2021-01-20,Ulsan,3
2021-01-20,Daejeon,1
2021-01-20,Gwangju,11
2021-01-20,Daegu,12
2021-01-20,Busan,13
2021-01-20,Seoul,143
2021-01-20,Gyeonggi-do,139
2021-01-21,Chungcheongbuk-do,7
2021-01-21,Jeju,5
2021-01-21,Gyeongsangnam-do,16
2021-01-21,Gyeongsangbuk-do,8
2021-01-21,Jeollanam-do,14
2021-01-21,Jeollabuk-do,5
2021-01-21,Chungcheongnam-do,10
2021-01-21,Gangwon-do,8
2021-01-21,Incheon,23
2021-01-21,Sejong,1
2021-01-21,Gyeonggi-do,138
2021-01-21,Busan,19
2021-01-21,Daegu,7
2021-01-21,Seoul,125
2021-01-21,Daejeon,0
2021-01-21,Gwangju,6
2021-01-21,Ulsan,3
2021-01-22,Jeju,2
2021-01-22,Gyeongsangnam-do,21
2021-01-22,Gyeongsangbuk-do,15
2021-01-22,Jeollanam-do,7
2021-01-22,Jeollabuk-do,0
2021-01-22,Chungcheongbuk-do,1
2021-01-22,Gyeonggi-do,116
2021-01-22,Chungcheongnam-do,7
2021-01-22,Ulsan,3
2021-01-22,Sejong,0
2021-01-22,Seoul,115
2021-01-22,Busan,23
2021-01-22,Gangwon-do,9
2021-01-22,Incheon,9
2021-01-22,Gwangju,2
2021-01-22,Daejeon,1
2021-01-22,Daegu,6
2021-01-23,Gangwon-do,6
2021-01-23,Gyeongsangnam-do,32
2021-01-23,Gyeongsangbuk-do,18
2021-01-23,Jeollanam-do,10
2021-01-23,Jeollabuk-do,7
2021-01-23,Chungcheongnam-do,17
2021-01-23,Chungcheongbuk-do,4
2021-01-23,Jeju,3
2021-01-23,Gyeonggi-do,117
2021-01-23,Ulsan,2
2021-01-23,Daejeon,1
2021-01-23,Gwangju,7
2021-01-23,Incheon,12
2021-01-23,Daegu,22
2021-01-23,Busan,33
2021-01-23,Seoul,127
2021-01-23,Sejong,1
2021-01-24,Jeju,2
2021-01-24,Gyeongsangnam-do,17
2021-01-24,Gyeongsangbuk-do,8
2021-01-24,Jeollanam-do,1
2021-01-24,Jeollabuk-do,4
2021-01-24,Chungcheongnam-do,9
2021-01-24,Chungcheongbuk-do,12
2021-01-24,Gangwon-do,11
2021-01-24,Seoul,133
2021-01-24,Sejong,11
2021-01-24,Ulsan,2
2021-01-24,Daejeon,0
2021-01-24,Gwangju,17
2021-01-24,Incheon,25
2021-01-24,Daegu,12
2021-01-24,Busan,20
2021-01-24,Gyeonggi-do,99
2021-01-25,Chungcheongnam-do,13
2021-01-25,Jeollabuk-do,0
2021-01-25,Jeollanam-do,3
2021-01-25,Chungcheongbuk-do,8
2021-01-25,Gyeongsangnam-do,11
2021-01-25,Jeju,0
2021-01-25,Gyeongsangbuk-do,15
2021-01-25,Gangwon-do,4
2021-01-25,Seoul,102
2021-01-25,Sejong,2
2021-01-25,Ulsan,2
2021-01-25,Daejeon,125
2021-01-25,Gwangju,16
2021-01-25,Incheon,14
2021-01-25,Daegu,15
2021-01-25,Busan,20
2021-01-25,Gyeonggi-do,76
2021-01-26,Chungcheongbuk-do,7
2021-01-26,Jeju,0
2021-01-26,Gyeongsangnam-do,12
2021-01-26,Gyeongsangbuk-do,8
2021-01-26,Jeollanam-do,9
2021-01-26,Jeollabuk-do,1
2021-01-26,Chungcheongnam-do,6
2021-01-26,Gangwon-do,43
2021-01-26,Seoul,104
2021-01-26,Sejong,2
2021-01-26,Ulsan,0
2021-01-26,Daejeon,4
2021-01-26,Gwangju,12
2021-01-26,Incheon,18
2021-01-26,Daegu,13
2021-01-26,Busan,27
2021-01-26,Gyeonggi-do,82
2021-01-27,Jeju,0
2021-01-27,Gyeongsangnam-do,21
2021-01-27,Gyeongsangbuk-do,11
2021-01-27,Jeollanam-do,12
2021-01-27,Jeollabuk-do,13
2021-01-27,Chungcheongnam-do,4
2021-01-27,Chungcheongbuk-do,8
2021-01-27,Gangwon-do,18
2021-01-27,Gyeonggi-do,150
2021-01-27,Ulsan,6
2021-01-27,Daejeon,1
2021-01-27,Gwangju,112
2021-01-27,Incheon,20
2021-01-27,Daegu,6
2021-01-27,Busan,32
2021-01-27,Seoul,129
2021-01-27,Sejong,4
2021-01-28,Chungcheongnam-do,4
2021-01-28,Jeju,0
2021-01-28,Gyeongsangnam-do,19
2021-01-28,Gyeongsangbuk-do,43
2021-01-28,Jeollanam-do,8
2021-01-28,Jeollabuk-do,1
2021-01-28,Chungcheongbuk-do,25
2021-01-28,Gangwon-do,6
2021-01-28,Seoul,105
2021-01-28,Busan,54
2021-01-28,Daegu,11
2021-01-28,Incheon,41
2021-01-28,Gyeonggi-do,118
2021-01-28,Daejeon,4
2021-01-28,Ulsan,6
2021-01-28,Sejong,1
2021-01-28,Gwangju,44
2021-01-29,Jeju,1
2021-01-29,Gyeongsangnam-do,15
2021-01-29,Gyeongsangbuk-do,43
2021-01-29,Jeollanam-do,5
2021-01-29,Jeollabuk-do,6
2021-01-29,Chungcheongbuk-do,9
2021-01-29,Gangwon-do,8
2021-01-29,Chungcheongnam-do,6
2021-01-29,Sejong,0
2021-01-29,Ulsan,2
2021-01-29,Daejeon,1
2021-01-29,Gwangju,54
2021-01-29,Incheon,19
2021-01-29,Daegu,10
2021-01-29,Busan,34
2021-01-29,Gyeonggi-do,135
2021-01-29,Seoul,112
2021-01-30,Chungcheongnam-do,9
2021-01-30,Jeollabuk-do,3
2021-01-30,Jeollanam-do,1
2021-01-30,Jeju,2
2021-01-30,Gyeongsangnam-do,12
2021-01-30,Chungcheongbuk-do,11
2021-01-30,Gyeongsangbuk-do,22
2021-01-30,Gangwon-do,3
2021-01-30,Daegu,8
2021-01-30,Sejong,0
2021-01-30,Ulsan,2
2021-01-30,Daejeon,2
2021-01-30,Gwangju,33
2021-01-30,Incheon,15
2021-01-30,Busan,20
2021-01-30,Gyeonggi-do,146
2021-01-30,Seoul,154
2021-01-31,Gangwon-do,6
2021-01-31,Jeju,1
2021-01-31,Gyeongsangnam-do,18
2021-01-31,Gyeongsangbuk-do,16
2021-01-31,Jeollanam-do,1
2021-01-31,Jeollabuk-do,2
2021-01-31,Chungcheongnam-do,5
2021-01-31,Chungcheongbuk-do,1
2021-01-31,Gyeonggi-do,113
2021-01-31,Ulsan,6
2021-01-31,Sejong,2
2021-01-31,Busan,20
2021-01-31,Daegu,10
2021-01-31,Seoul,101
2021-01-31,Gwangju,17
